ticket,type,client,issuer,inquiry,state,meta,answer
2017041063000040,Anmeldung / Aktivierung,hep,3,ich habe das app von elehrmittel heruntergladen. wenn ich mich anmelden möchte zeigt es immer an dass mit diesen bernutzernamen email und passwort keine anmeldung durchgeführt werden konnte. in der webseite kann ich mich aber mit diesen gleihen angaben anmelden.,closed successful,App: eLehrmittel 4.3.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-03-26 20:07:42 MESZ | Last install: | Application starts: 7 | Unique Device : 561118f10655a61fc0b4fd6d8fecde45 | ,  besten dank für ihre anfrage. wir haben gesehen dass sie eine alte version des elehrmittels verwenden. die neueste version hat zahlreiche fehlerkorrekturen und wir empfehlen diese zu installieren. sie können die neueste version von der webseite herunterladen und in den selben ordner wie bisher installieren. beenden sie zuvor die laufende app. [1]http://www.hep-verlag.ch/elehrmittel-app-herunterladen sollte das problem weiterhin auftreten so senden sie bitte wieder eine neue support-anfrage damit wir es in der mitgesendeten log-datei untersuchen können. freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [2]www.hep-verlag.ch 10.04.2017 15:35 - xxx@xxx.xx schrieb: ich habe das app von elehrmittel heruntergladen. wenn ich mich anmelden möchte zeigt es immer an dass mit diesen bernutzernamen email und passwort keine anmeldung durchgeführt werden konnte. in der webseite kann ich mich aber mit diesen gleihen angaben anmelden. [1] http://www.hep-verlag.ch/elehrmittel-app-herunterladen [2] http://www.hep-verlag.ch/
2017040963000030,Anmeldung / Aktivierung,hep,3,falls sie ein problem mit der anmeldung oder dem aktivierungs-code haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungs-code an. ich würde mich gerne einloggen jedoch kommt immer ein feld auf dem steht: netzwerk kommunikationsfehler und ich weiss nich was ich falsch mache. ich hoffe sie können mir helfen.,closed successful,App: eLehrmittel 3.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-10-22 17:29:59 MESZ | Last install: | Application starts: 7 | Unique Device : 04af7b8f40d5067145f92f2d5e219dab | ,vielen dank für ihre support-anfrage. bitte aktualisieren sie unbedingt ihre app-version. dies können sie folgendermassen tun: zuerst können sie die app deinstallieren danach unter folgendem link: [1]http://www.hep-verlag.ch/elehrmittel-app-herunterladen die neue programmversion 4.3.1 herunterladen. nach der installation können sie sich wie gewohnt mit mail-adresse und passwort in der app anmelden. bitte melden sie uns kurz zurück ob alles geklappt hat. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [2]www.hep-verlag.ch 09.04.2017 12:29 - xxx@xxx.xx schrieb: falls sie ein problem mit der anmeldung oder dem aktivierungs-code haben beschreiben sie bitte die fehlermeldung und geben sie ihren aktivierungs-code an. ich würde mich gerne einloggen jedoch kommt immer ein feld auf dem steht: netzwerk kommunikationsfehler und ich weiss nich was ich falsch mache. ich hoffe sie können mir helfen. [1] http://www.hep-verlag.ch/elehrmittel-app-herunterladen [2] http://www.hep-verlag.ch/
2017040663000050,Fehler in der App,SVBA,3,als ich im programm gearbeitet hatte die aufgabe fertig gelöst hatte und dann geschlossen hatte war nur noch die zahlen die ich zu einem früheren zeitpunkt gelöst hatte noch zu sehen. die anderen zahlen wurden gelöscht.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-09-01 09:08:35 MESZ | Last install: 2017-03-05 10:38:16 MEZ | Application starts: 135 | Unique Device : 4816bf6eca0c7b6a609b003467feb331 | ,  um ihr problem genau zu analysieren benötigen wir detaillierte informationen. dazu besteht die möglichkeit genau nachzuvollziehen was bei ihnen geschieht wenn sie die teamviewer software auf ihrem computer installieren. hierfür finden sie eine anleitung auf unserem wiki: [1]http://beook.ch/cms/tiki-index.php?page=teamviewer bitte teilen sie uns mit zu welcher uhrzeit während unserer büro-zeiten wir in verbindung treten können und übermitteln uns bitte die id und das kennwort welche die teamviewer software nach dem installieren darstellt. freundliche grüsse torsten lüdge ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  06/04/2017 07:37 - xxx@xxx.xx wrote: als ich im programm gearbeitet hatte die aufgabe fertig gelöst hatte und dann geschlossen hatte war nur noch die zahlen die ich zu einem früheren zeitpunkt gelöst hatte noch zu sehen. die anderen zahlen wurden gelöscht. [1] http://beook.ch/cms/tiki-index.php?page=teamviewer
2017040663000040,Fehler in der App,SVBA,3,ich habe den editor von sketchpat auf svg gewechselte und als ich die übung abgespeichert habe waren alle resultate weg ausser von dem das ich korriegrt habe,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-09-01 09:05:14 MESZ | Last install: 2017-03-09 07:22:00 MEZ | Application starts: 43 | Unique Device : 29d38c0740daba45d6ac82d555d80f02 | ,  wenn sie einen externen svg editor verwenden werden die änderungen nur übernommen wenn sie dies nach speichern im svg program auch in der beook app bestätigen. aus ihrem log-file geht hervor dass sie dies abgelehnt haben.  der intere svg editor kann sektchpad annotationen lesen umgekehrt ist dies jedoch nicht möglich. freundliche grüsse torsten lüdge ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  06/04/2017 07:37 - xxx@xxx.xx wrote: ich habe den editor von sketchpat auf svg gewechselte und als ich die übung abgespeichert habe waren alle resultate weg ausser von dem das ich korriegrt habe
2017040563000090,Anmeldung / Aktivierung,RICHM,3,ich kann mich nicht beim neuen ebook basiswissen - verkauf anmelden sprich herunterhalden. und ich habe ein problem mit dem inhalt von abk denn ich kann keine bilder abrufen.,closed_old_app_version,User account exists: Yes | | App: beook v4.2.3 | Jailbroken: No | Model: iPad | Platform: iPad24 | System Name: iPhone OS | System Version: 8.4.1 | First install: 2017-02-01 07:34:38 MEZ | Application starts: 2 | Unique Device : 6ec0b6b5db9b17c4d96c46e88fb6f440 | ,guten tag lea scheifele besten dank für ihren bericht. es ist eine neue version der app für ios 4.4.2 erschienen welche das gemeldete problem mit ihrer version 4.2.3 wahrscheinlich behebt. bitte aktualisieren sie diese neue version unter updates in der appstore app. falls der fehler danach immer noch auftritt so senden sie bitte nochmals eine neue support-anfrage. besten dank für ihre mithilfe. freundliche grüsse torsten lüdge ionesoft gmbh 05/04/2017 16:38 - xxx@xxx.xx wrote: ich kann mich nicht beim neuen ebook basiswissen - verkauf anmelden sprich herunterhalden. und ich habe ein problem mit dem inhalt von abk denn ich kann keine bilder abrufen.
2017040563000020,Fehler in der App,SVBA,3,änderungen auf seite 43 wurden nicht gespeichert. obwohl ich beim synchronisations-interval die variante unmitelbar nach einer änderung eingestellt habe.,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-11-11 20:49:34 MEZ | Last install: 2017-03-04 19:29:04 MEZ | Application starts: 98 | Unique Device : 790fc85433bd7e0c2f5fbdd6700a590d | ,es handelt sich um einen bekannten fehler der aktuellen windows version. sie müssen die zuletzt bearbeitete seite jeweils wechseln z.b. auf die nächste oder vordere seite da nur dann die felder gespeichert werden. mit dem nächsten release in etwa 2 wochen wird auch beim verlassen der app gespeichert. die einstellung welche sie gemacht haben betrifft die synchronsation mit der cloud und ist erst nach dem speichern wirksam. also in dem fall zu spät da nicht gespeichert wurde. ich würde ihnen empfehlen wieder die standard-einstellung zu wählen die oberste da mit der untersten einstellung sehr viel netzwerkaktivität entsteht und dies möglicherweise ihr system verlangsamt. freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  05.04.2017 08:10 - xxx@xxx.xx schrieb: änderungen auf seite 43 wurden nicht gespeichert. obwohl ich beim synchronisations-interval die variante unmitelbar nach einer änderung eingestellt habe.
2017040463000010,Anmeldung / Aktivierung,AppInbox,3,beim start der app kommt die fehlermeldung: daten konnten nicht richtig gelesen werden. darauf kann ich mich nicht mit meinem benutzer anmelden.,closed successful,App: eLehrmittel 3.1.1 | Model: 4 cores | Platform: x86 | System Name: Windows 8 | System Version: 6.2 | First install: 2015-08-10 12:43:35 MESZ | Last install: | Application starts: 118 | Unique Device : 2d3272327bc84dc4931058209b00aa32 | ,vielen dank für ihre support-anfrage. bitte deinstallieren sie die app und laden sie unter folgendem link die neue programmversion unserer app herunter: [1]http://www.hep-verlag.ch/elehrmittel-app-herunterladen sie arbeiten momentan mit einer zu alten app-version deshalb funktioniert diese nicht mehr gut. nach der neuinstallation können sie sich wie gewohnt mit mail-adresse und passwort anmelden und ihre elehrmittel werden wieder automatisch freigeschaltet. bitte melden sie uns doch kurz zurück ob alles funktioniert hat. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [2]www.hep-verlag.ch 04.04.2017 07:53 - xxx@xxx.xx schrieb: beim start der app kommt die fehlermeldung: daten konnten nicht richtig gelesen werden. darauf kann ich mich nicht mit meinem benutzer anmelden. [1] http://www.hep-verlag.ch/elehrmittel-app-herunterladen [2] http://www.hep-verlag.ch/
2017040363000060,Geräteanzahl überschritten,hep,3,ich würde gerne alle geräte entfernen die gerade aktiviert sind weil ih eigentlich nur 1 laptop habe und es nur da aktiviert habe. ich konnte das buch nicht mehr benutzten und darum möchte ich es auf diesem laptop wieder aktivieren.,closed successful,App: eLehrmittel 4.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-01-19 21:32:34 MEZ | Last install: 2017-04-03 19:41:49 MESZ | Application starts: 23 | Unique Device : 5a85a7b02f3313363490eeb419ffeb45 | ,  vielen dank für ihre support-anfrage. wir haben ihnen kurz alle geräte zurück gesetzt. ab sofort können sie sich wieder wie gewohnt auf zwei geräten anmelden. öffnen sie dazu die app und melden sie sich mit mail-adresse und passwort an. danach sollte das elehrmittel automatisch wieder freigeschaltet sein. bitte melden sie uns kurz zurück ob dies so funktioniert hat. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [1]www.hep-verlag.ch 03.04.2017 19:48 - xxx@xxx.xx schrieb: falls die maximale anzahl an geräten überschritten wurde nennen sie bitte das gerät für das die lizenz entfernt werden soll. ich würde gerne alle geräte entfernen die gerade aktiviert sind weil ih eigentlich nur 1 laptop habe und es nur da aktiviert habe. ich konnte das buch nicht mehr benutzten und darum möchte ich es auf diesem laptop wieder aktivieren. [1] http://www.hep-verlag.ch/
2017040363000040,Geräteanzahl überschritten,RICHM,3,ich habe mein gerät gewechselt können sie mir bitte das erste zurück setzen. danke viel mal!,closed_max_devices,User account exists: Yes | | App: beook v4.4.2 | Jailbroken: No | Model: iPad | Platform: iPad44 | System Name: iOS | System Version: 10.2.1 | First install: 2017-01-09 08:09:47 MEZ | Application starts: 0 | Unique Device : fcb954090359b2cfdc6a9ab30e02c978 | ,guten tag fabienne bourquin wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. sollte dies nicht zum ziel führen so frischen sie ihren benutzeraccount auf dem gerät manuell auf. dazu gehen sie ins portal haus-symbol in der linken seitenleiste und klicken oben rechts auf ihren benutzernamen. sodann sehen sie einen grauen runden pfeil. klicken sie darauf um ihr benutzerkonto mit dem lizenzserver abzugleichen. freundliche grüsse torsten lüdge ionesoft gmbh 03/04/2017 13:32 - xxx@xxx.xx wrote: ich habe mein gerät gewechselt können sie mir bitte das erste zurück setzen. danke viel mal!
2017040363000010,Anmeldung / Aktivierung,SVBA,3,wie sie villeicht schon durch andere mails von mir erfahren haben wurde bein beook gesperrt da ich den coupon nicht gezahl habe. ich habe mich informiert und erfahren dass der coupon per rechnung nachhause geschickt wird. da ich aber den coupon nicht zugeschickt bekommen habe wäre ich froh wenn sie dies erledigen könnten. mit freundlichen grüssen,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-14 23:25:31 MESZ | Last install: 2017-02-27 09:53:02 MEZ | Application starts: 91 | Unique Device : b6eba6cb834fb30b2c509ea02d119e04 | ,ich weiss nicht wo sie sich informiert haben. jedenfalls wird nichts in papier nach hause geschickt. sie haben ein mail mit der lizenz coupon und der rechnung bekommen. sie müssen nur die rechnung bezahlen und ihre lizenz wird wieder aktiv gesetzt. ich hänge die rechnung nochmal an... freundliche grüsse svba support schweizerische vereinigung der berufsschullehrer für automobiltechnik 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  03.04.2017 08:18 - xxx@xxx.xx schrieb: sehr geehrtes beook team wie sie villeicht schon durch andere mails von mir erfahren haben wurde bein beook gesperrt da ich den coupon nicht gezahl habe. ich habe mich informiert und erfahren dass der coupon per rechnung nachhause geschickt wird. da ich aber den coupon nicht zugeschickt bekommen habe wäre ich froh wenn sie dies erledigen könnten. mit freundlichen grüssen stjepan matijasevic
2017040263000020,Anmeldung / Aktivierung,WINGS,3,ich will die beook-app auf mein microsoft lumia 550 mit windows10-betriebssystem installieren. wo finde ich die passende app. ich habe sehr lange gesucht und bitte euch mir zu helfen oder falls es für dieses handy nicht möglich ist die installation durchzuführen mich darüber zu informieren. sehr gerne würde ich wissen ob die benutzung meines lernmoduls bzw. der beook app über die beook-cloud funktioniert und falls ja wäre ich glücklich über eine anleitung. freundlicher gruss,closed successful,App: beook 4.4.3 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-12-14 21:48:16 MEZ | Last install: 2017-03-11 11:45:59 MEZ | Application starts: 61 | Unique Device : 5027f907e5c00c438b92fa428ff84f8f | ,guten tag bashkim ahmeti vielen dank für ihre mail. grundsätzlich können sie die windows app für beook nutzen. unter [1]https://beook.ch/cms/tiki-index.php?page=download können sie diese herunterladen. wir haben die app aber nie auf einem telefon getestet weil unser bücher für solch kleine bildschirme nicht eignem. die app ist
2017033063000060,Geräteanzahl überschritten,hep,3,ich habe das e-lehrmittel auf meinem alten laptop samsung n150 plus installiert und anschliessend auf meinem neuen laptop acer aspire s13. auf dem alten laptop samsung n150 plus läuft das e-lehrmittel noch einwandfrei doch auf dem neuen laptop acer aspire s13 ist nur noch die testversion vorhanden. ich möchte gerne das vollumfänglich funktionierende e-lehrmittel auf dem acer aspire s13 der laptop von dem aus diese e-mail geschrieben wurde nutzen. ich wäre sehr froh wenn das problem so schnell wie möglich behoben werden könnnte da ich mich auf eine prüfung vorbereiten muss. herzlichen dank,closed successful,App: eLehrmittel 4.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-10-18 10:49:05 MESZ | Last install: 2017-03-30 17:16:56 MESZ | Application starts: 24 | Unique Device : 83f7f3167a9cb866670d24fe1cc5c45f | ,  wir haben alle ihre geräte entfernt. sie können sich nun auf dem neuen gerät noch einmal anmelden. danach sollte alles wieder funktionieren. freundliche grüsse ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [1]www.hep-verlag.ch 30/03/2017 20:12 - xxx@xxx.xx wrote: falls die maximale anzahl an geräten überschritten wurde nennen sie bitte das gerät für das die lizenz entfernt werden soll. ich habe das e-lehrmittel auf meinem alten laptop samsung n150 plus installiert und anschliessend auf meinem neuen laptop acer aspire s13. auf dem alten laptop samsung n150 plus läuft das e-lehrmittel noch einwandfrei doch auf dem neuen laptop acer aspire s13 ist nur noch die testversion vorhanden. ich möchte gerne das vollumfänglich funktionierende e-lehrmittel auf dem acer aspire s13 der laptop von dem aus diese e-mail geschrieben wurde nutzen. ich wäre sehr froh wenn das problem so schnell wie möglich behoben werden könnnte da ich mich auf eine prüfung vorbereiten muss. herzlichen dank salome erni [1] http://www.hep-verlag.ch/
2017032963000020,Anmeldung / Aktivierung,hep,3,"ich kann mich nicht mehr anmelden beim programm es kommt immer der fehler \""kommunikation\"". vorhin als ich angemeldet war konnte ich keine neuen seiten besuchen da hiess es ich habe die anzahl an seiten aufgebraucht. bitte um hilfe! ",closed successful,App: eLehrmittel 3.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2015-09-04 15:07:32 MESZ | Last install: | Application starts: 37 | Unique Device : 75005b06791acca33996120dfbb2578d | ,"   vielen dank für ihre support-anfrage. bitte löschen sie ihre hep-app und laden sie unsere neueste programmversion von folgendem link herunter: [1]http://www.hep-verlag.ch/elehrmittel-app-herunterladen. dabei handelt es sich um ein update auf programmversion 4.3.1. danach bitten wir sie die app zu installieren dann zu öffnen und sich mit ihrer mail-adresse xxx@xxx.xx und ihrem passwort anzumelden. danach sollte wieder alles wie gewohnt funktionieren. bitte geben sie uns doch kurz ein feedback ob alles geklappt hat. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [2]www.hep-verlag.ch 29.03.2017 15:45 - xxx@xxx.xx schrieb: ich kann mich nicht mehr anmelden beim programm es kommt immer der fehler \""kommunikation\"". vorhin als ich angemeldet war konnte ich keine neuen seiten besuchen da hiess es ich habe die anzahl an seiten aufgebraucht. bitte um hilfe! coupon-code: wpudh4pwxapk [1] http://www.hep-verlag.ch/elehrmittel-app-herunterladen. [2] http://www.hep-verlag.ch/ "
2017032363000050,Fehler in der App,SMS-SG,3,bild kann nicht geöffnet werden im bearbeitungsmodus,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.49-9331721 | First install: 2017-03-08 08:02:17 MEZ | Last install: 2017-03-08 08:02:17 MEZ | Application starts: 22 | Unique Device : f82ca95cb58a96fd83e90f29b0277dbf | ,  ich sehe in der log-datei dass die app zuwenig freien hauptspeicher hat als sie das bild bearbeiten wollten. daher ist sie zweimal abgestürzt. bitte starten sie ihr tablet einmal komplett neu und beenden sie andere geöffnete apps damit die beook app mehr hauptspeicher zur verfügung hat. sollte das problem wieder auftreten und auch bei anderen bildern dann schreiben sie uns bitte nochmals eine support-anfrage. es könnte auch sein dass dieses eine bild zu gross ist für ihr gerät. freundliche grüsse daniel stainhauser ionesoft gmbh 2nd level support  sie können auf diese e-mail antworten um weitere informationen oder einen screenshot des problems zu übermitteln. bitte verändern sie dabei und beim antworten auf e-mails von uns nicht den betreff.  23.03.2017 17:13 - xxx@xxx.xx schrieb: bild kann nicht geöffnet werden im bearbeitungsmodus
2017032363000010,Anmeldung / Aktivierung,AppInbox,3,wir haben in unserem betrieb die e-mailadresse geändert. bitte tauschen sie die adressen aus. alte adresse: xxx@xxx.xx neue adresse: xxx@xxx.xx aktivierungscode: he7n-pzdg-m8qb besten dank mit freundlichen grüssen,closed successful,App: Swissmem eBOOK 3.1.1 | Model: 8 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2015-07-01 15:08:16 MESZ | Last install: 2015-08-06 11:13:20 MESZ | Application starts: 58 | Unique Device : 62bf07785439ed5a3602b2d2b88db464 | ,alten account gelöscht. ebooks werden im neuem account aktiviert
2017032263000060,Geräteanzahl überschritten,hep,3,ich möchte das meine gespeicherten geräte gelöscht werden damit ich das elehrmittel auf meinem neuen gerät gebrauchen kann.,closed successful,App: eLehrmittel 4.1.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-11-23 16:25:16 MEZ | Last install: | Application starts: 4 | Unique Device : 032a806745ad476ef4461955f79db8ea | ,"   vielen dank für ihre support-anfrage. wir haben all ihre geräte entfernt. sie können sich nun wieder wie gewohnt auf total zwei geräten in der app anmelden. bitte nehmen sie zusätzlich eine aktualisierung ihrer app vor entweder in der app selbst unter \""elehrmittel\"" --> \""akutalisieren\"" oder laden sie die neue version direkt von unserer homepage unter folgendem link: [1]http://www.hep-verlag.ch/elehrmittel-app-herunterladen herunter. wir bitten sie uns kurz zurück zu melden ob alles funktioniert hat. besten dank und freundliche grüsse hep support ihr hep support team ___________________  hep verlag ag gutenbergstrasse 31 postfach 3001 bern t 031 310 29 29 [2]www.hep-verlag.ch 22.03.2017 14:58 - xxx@xxx.xx schrieb: ich möchte das meine gespeicherten geräte gelöscht werden damit ich das elehrmittel auf meinem neuen gerät gebrauchen kann. [1] http://www.hep-verlag.ch/elehrmittel-app-herunterladen [2] http://www.hep-verlag.ch/ "
2017031863000070,Geräteanzahl überschritten,BEOOK,3,life akoya e2215t seiennummer: 30021256001768006 habe gerät zur reparatur eingeschickt garantie habe aber neues gerät zurück bekommen! freundliche grüsse flavia serricchio,closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-03-18 13:18:49 MEZ | Last install: | Application starts: 3 | Unique Device : 6732a6264c32c2a482fc5fcf89da8d63 | ," guten tag flavia serricchio wir haben alle ihre geräte auf dem lizenzserver ausgetragen. sie können die app nochmals neu starten dann wird ihr gerät automatisch wieder registriert. sollte dies nicht zum ziel führen so frischen sie ihren benutzeraccount auf dem gerät manuell auf. dazu gehen sie ins portal haus-symbol in der linken seitenleiste und klicken oben rechts auf ihren benutzernamen. sodann sehen sie einen grauen runden pfeil. klicken sie darauf um ihr benutzerkonto mit dem lizenzserver abzugleichen. wenn dies zu einem authentisierungsfehler führen sollte dann melden sie sich bitte ab mit \""abmelden\"" und wählen sodann \""gerät abmelden\"". danach melden sie sich wieder frisch an. sie können sich hier auch ein neues passwort setzen indem sie auf \""passwort vergessen\"" klicken und danach mittels dem erhaltenen e-mail ein neues setzen. bei allfälligen problemen senden sie bitte eine neue support-anfrage damit wir die protokoll-datei prüfen können. anderernfalls gehen wir davon aus dass sich ihr problem gelöst hat und schliessen das ticket. freundliche grüsse daniel stainhauser ionesoft gmbh 18.03.2017 16:01 - xxx@xxx.xx schrieb: falls die maximale anzahl an geräten überschritten wurde nennen sie bitte das gerät für das die lizenz entfernt werden soll. life akoya e2215t seiennummer: 30021256001768006 habe gerät zur reparatur eingeschickt garantie habe aber neues gerät zurück bekommen! freundliche grüsse flavia serricchio   "
2017031863000040,Anmeldung / Aktivierung,RICHM,3," rückmeldung zu ticket anmeldung / aktivierung [ticket#2017031863000035] leider kann ich immer noch nicht auf das ebook zugreifen. ich habe die anwendung neu gestartet und mein benutzerkonto abgeglichen grauer runder pfeil und erhielt die meldung: \""ihr beook konto und ihre lizenzen wurden erfolgreich aktualisiert\"" daraufhin habe ich den lizenzcode eingegeben und folgende meldung erhalten: \""sie sind angemeldet. es wurden keine ebooks freigeschaltet.\"" \""der aktivierungscode 7v4d-g7aj-37zb wurde erfolgreich eingelöst.\"" mit freundlichen grüßen ",closed successful,App: beook 4.4.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2014-12-20 17:29:08 MEZ | Last install: 2017-03-11 11:43:30 MEZ | Application starts: 34 | Unique Device : 49dd8b9800bc05c8df3bf34549da20f8 | ," auf dem lizenzserver sieht es gut aus. jedoch hat die app den neuen produktekatalog noch nicht geholt. das könnte auf grund der recht alten vorherigen version entstanden sein. bitte führen sie die folgenden schritte durch um das problem zu beheben: - gehen sie in das portal haus-symbol. - dort klicken sie auf \""alle ebooks\"" - sie sehen nun oben rechts \""anbieter wählen\"". klicken sie darauf - wählen sie nun den gewünschten anbieter aus. nun wird der produktekatalog geladen was ein paar sekunden dauert. - gehen sie nun wieder zurück zu \""meine ebooks\"" - klicken sie nun auf ihren benutzernamen oben rechts - sie sehen einen grauen pfeil. klicken sie darauf. nun sollte ihr konto wieder aktualisiert sein und sie können die fehlenden ebooks installieren. wenn dies nicht zum ziel führt so senden sie bitte nochmals eine neue support-anfrage.   freundliche grüsse daniel stainhauser ionesoft gmbh 18.03.2017 13:27 - xxx@xxx.xx schrieb: hallo herr stainhauser rückmeldung zu ticket  anmeldung / aktivierung [ticket#2017031863000035] leider kann ich immer noch nicht auf das ebook zugreifen. ich habe die anwendung neu gestartet und mein benutzerkonto abgeglichen grauer runder pfeil und erhielt die meldung: \""ihr beook konto und ihre lizenzen wurden erfolgreich aktualisiert\"" daraufhin habe ich den lizenzcode eingegeben und folgende meldung erhalten: \""sie sind angemeldet. es wurden keine ebooks freigeschaltet.\"" \""der aktivierungscode 7v4d-g7aj-37zb wurde erfolgreich eingelöst.\"" mit freundlichen grüßen ursula kündgen "
