ticket,type,client,issuer,inquiry,state,meta,answer
2018073163000010,Geräteanzahl überschritten,RICHM,3,guten tag kann das grundlage buch nicht mehr auf meinem pc öffnen. wir haben im betrieb eine neue softwar installiert. könnte dieses der grund sein ?? vielen dank für ein feedback. freundliche grüsse walter kündig,closed successful,App: beook 5.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-07-27 13:25:39 MESZ | Last install: | Application starts: 4 | Unique Device : 12f0d3600ea66a87c92daa8200adfafb | ,"Gerät entfernt, neu starten"
2018072663000030,Geräteanzahl überschritten,VSRT-BBZ,3,ich habe im ersten lehrjahr 2016 ein ipad aus meinem geschäft ausgeliehen auf dem ich die lizens eingelöst habe und dann wieder zurück ins geschäft gebracht. in der zwischenzeit habe ich die lizens ein weiteres mal auf meinem eigenen ipad installiert. nun wollte ich es auch auf meinem handy installieren aber dann kommt die fehlermeldung das die geräteanzahl überschritten ist. freundliche grüsse,closed_max_devices,User account exists: Yes | | App: beook v5.3.1 | Jailbroken: No | Model: iPhone | Platform: iPhone81 | System Name: iOS | System Version: 11.4 | First install: 2018-07-24 09:47:52 MESZ | Application starts: 2 | Unique Device : c83e119750240e77bd8a73420ed6de32 | UI Type: Simple ? | ,"Gerät entfernt, neu starten"
2018071963000030,Geräteanzahl überschritten,SVBA,3,ich habe ein neues gerät gekauft. ich bitte sie die geräte zurück zu setzen. vielen dank. freundliche grüsse,closed successful,App: beook 5.3.1 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.6 | First install: 2018-07-19 18:26:16 MESZ | Last install: | Application starts: 1 | Unique Device : cd4cb35efad75e2c51f969eb7e9e4c86 | ,"Gerät entfernt, neu starten"
2018071863000040,Geräteanzahl überschritten,DIHK,3,die maximale anzahl an geräten überschritten. löschen sie die lizenzen bitte aus allen mobilen endgeräten. diese wurden zu testzwecken genutzt und sollen ab jetzt nur auf dem desktop-pc laufen. danke,closed successful,App: IHK lernen mobil 5.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-07-18 11:34:12 MESZ | Last install: | Application starts: 1 | Unique Device : 3f39360cb39f6a897810263b287184fd | ,"Gerät entfernt, neu starten"
2018071763000030,Geräteanzahl überschritten,SVBA,3,bei der installation des bundels werkstatlehrer traten folgende probleme auf: der auszug geladen für meine ausbildung in bern konnte nicht gelöscht werden. nach der installation kommt die fehlermeldung dass die anzahl zulässiger geräte überschritten wurde. besten dank für ihre unterstützung.,closed successful,App: beook 5.2.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-04-16 08:37:37 MESZ | Last install: 2018-05-02 11:42:00 MESZ | Application starts: 47 | Unique Device : 5b92ecb8a30ae288ea369c066669110e | ,"Gerät entfernt, neu starten"
2018071363000020,Geräteanzahl überschritten,AGVS,3,da wir im team acht mittglieder sind und sich jeder mit dem gleichen login anmeldet sind die fünf geräte ausgenutzt. kann die zahl auf acht geräte erweitert werden? es handelt sich um das buch kursunterlagen pw und nf ükp und ükn freundliche grüsse martin bieri,closed successful,App: beook 5.2.16 | Model: 12 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-11 14:12:22 MESZ | Last install: | Application starts: 32 | Unique Device : 5a2919dea064f2e7ac92b1bdcf5b9daf | ,RICHM: Anleitung Anmeldung
2018071163000030,Geräteanzahl überschritten,Swissmem,3,bitte nur zuletzt registriertes gerät beibehalten registriert am 11.7.2018. alle anderen geräte entfernen. betsen dank,closed_max_devices,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-07-11 14:51:00 BST | Last install: | Application starts: 2 | Unique Device : a3c200f4f9e165bc1e46750ec4dbec82 | ,"Gerät entfernt, neu starten"
2018070863000010,Anmeldung / Aktivierung,UNKNWON,3,beim start der app fordert diese dass eine internetverbindung bestehen müsse und bricht ab. eine internetverbindung besteht -sonst käme dieses ticket nicht bei ihnen an. viele grüße,closed successful,User account exists: Yes | | App: IHK-LernenMobil v5.2.5 | Jailbroken: No | Model: iPad | Platform: iPad611 | System Name: iOS | System Version: 11.4 | First install: 2018-07-07 22:35:26 MESZ | Application starts: 2 | Unique Device : eba0e3d74af1b983e37cba1b21252924 | UI Type: Extended | ,Netzwerkverbindung erster Start
2018070263000020,Anmeldung / Aktivierung,DIHK,3,fehlermeldung: \xxx@xxx.xx: der angegebene benutzername wurde nicht gefunden. konto-erstellung: mit ihren angaben konnte kein konto erstellt werden. anmeldung: mit dem angegebenen benutzernamen könnte keine anmeldung durchgeführt werden.,closed successful,App: IHK Lernen mobil 5.2.0 | Model: 4 cores | Platform: aarch64 | System Name: Linux | System Version: 4.4.22+ | First install: 2018-06-28 14:48:47 MESZ | Last install: 2018-06-28 14:48:47 MESZ | Application starts: 10 | Unique Device : fc9fbeec34da931b6092022cb97f7901 | ,Server Störung - melden uns sobald wieder gut
2018062763000050,Geräteanzahlüberschritten,DIHK,3,habezuerstdieappaufmeinemiphoneaktiviert.daichmirjetzteinipadgekaufthabemöchteichdieappaufdiesemnutzen.dasiphonekanngelöschtwerden.,closedsuccessful,Useraccountexists:Yes||App:IHK-LernenMobilv5.2.5|Jailbroken:No|Model:iPad|Platform:iPad611|SystemName:iOS|SystemVersion:11.2.1|Firstinstall:2018-06-2720:41:46MESZ|Applicationstarts:0|UniqueDevice:60de4747a7c7c8847a8771db94ae8a66|UIType:Extended|,"Gerät entfernt, neu starten"
2018061863000090,Geräteanzahl überschritten,SVBA,3,könnten sie bitte bei folgenden ebooks die geräteanzahl zurücksetzen. fk fr und fs herzlichen dank!,closed successful,App: beook 5.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-02-27 12:35:24 MEZ | Last install: 2018-06-18 20:05:39 MESZ | Application starts: 28 | Unique Device : 805f88a735217bf2b905b9064af3ddba | ,"Gerät entfernt, neu starten"
2018061663000010,Geräteanzahl überschritten,SVBA,3,meine svba bücher kann ich nicht laden. die geräteanzahl ist überschritten. das gerät mac book ist nicht mehr vorhanden. wie kann ich dieses entfernen?,closed_max_devices,App: beook 5.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-16 08:30:28 MESZ | Last install: | Application starts: 1 | Unique Device : 0c35393d2f4de8878b87ff6883fe3a58 | ,"Gerät entfernt, neu starten"
2018061563000030,Fehler in der App,RICHM,3,auch nach mehrmaligem abmelden werden die inhalte des grundlagenbuches nicht geladen...,closed_waiting_for_reply,App: beook 5.2.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-05-07 16:07:03 MESZ | Last install: | Application starts: 11 | Unique Device : 13f8b02c642547c6aeb547a6d8c62dcb | ,RICHM: Anleitung Anmeldung
2018061463000040,Geräteanzahl überschritten,hep,3,guten tag. ich hab nun endlich die neuste app auf meinem pc installiert aber leider erscheint jetzt die fehlermeldung dass ich die geräteanzahl überschritten habe und somit das rechtslehrmittel für mich immer noch nicht verwendbar ist. da ich für meine lernenden 18 coupons und mich einen total 19 gelöst habe diesen aber bis jetzt nirgends verwende weiss ich nicht ob ich einen falschen coupon verwende oder ob auf all den ersatzcomputern meine jeweiligen installationsversuche obwohl keine funktioniert hat irgendwie noch aktiv sind. können sie bitte all meine installationen auf anderen geräten löschen. besten dank und freundliche grüsse alexandra schwyzer,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-05-04 13:50:14 MESZ | Last install: | Application starts: 5 | Unique Device : 5c938e6efe9e353360f531f07f0650b8 | ,"Gerät entfernt, neu starten"
2018061463000010,Geräteanzahl überschritten,DIHK,3,wenn nur eun gerät dieses app nutzen kann dann das huawei al... entfernen,closed_max_devices,App: IHK lernen mobil 5.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-11 15:25:30 MESZ | Last install: | Application starts: 4 | Unique Device : 04ada42fc8391ebee129f8d1fa9ff284 | ,"Gerät entfernt, neu starten"
2018061363000070,Geräteanzahl überschritten,Swissmem,3,da bei uns die pc neu aufgesetzt wurden möchte ich nun gerne meine e-books auf mein laptop installieren. nun kam die meldung dass ich die geräteanzahl überschritten habe. könnten sie mir bitte eine der beiden e-books-lizenzen freischalten damit ich die installation beenden kann? besten dank für ihre bemühungen. mit freundlichem gruss,closed_max_devices,App: Swissmem eBOOK 4.6.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-13 12:10:16 MESZ | Last install: | Application starts: 1 | Unique Device : 845ef3d0ea0cb41e51ba240865f766a2 | ,"Gerät entfernt, neu starten"
2018061363000060,Anmeldung / Aktivierung,Swissmem,3,die ebooks machine world und top design funktionieren als einzige nicht. könnten sie sich dem annehmen? vielen dank! mit freundlichen grüssen,closed_max_devices,App: Swissmem eBOOK 4.6.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-13 10:38:31 MESZ | Last install: | Application starts: 3 | Unique Device : f482be90837351a2087e2450a5c7e081 | ,"Gerät entfernt, neu starten"
2018061263000080,Geräteanzahl überschritten,hep,3,bitte entfernen aus gerät w7stmo2 vielen dank und freundliche grüsse,closed successful,App: eLehrmittel 4.6.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-11 09:48:53 MESZ | Last install: | Application starts: 23 | Unique Device : f643a6b01291056de02df777a31b5135 | ,"Gerät entfernt, neu starten"
2018061263000070,Anmeldung / Aktivierung,IONESOFT,3,ich habe meine anmeldedaten vergessen und mal neue zugeschickt bekommen. dieses mail ist schon ziemlich lange her und ich finde es nicht mehr. könnt ich dieses mail nochmals geschickt bekommen?,closed successful,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-01-30 09:45:29 GMT | Last install: 2018-06-12 11:12:29 MESZ | Application starts: 8 | Unique Device : df3eca0c3f15a318d5655315b3bee5c0 | ,Benutzername angepasst
2018061163000190,Fehler in der App,SVBA,3,seher geehrte damen und herren ich kann meine zeichnungen nicht mehr mit einem editor öffnen.,closed_old_app_version,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-02 14:31:03 MESZ | Last install: 2018-05-07 14:23:22 MESZ | Application starts: 103 | Unique Device : 5ac06c22ae4cfe6489f3cc5b30a632e2 | ,RICHM: Anleitung Anmeldung
2018061163000170,Geräteanzahl überschritten,RICHM,3,ich konnte die 4. auflage nicht installieren wegen gerätezahl überschritten.,closed_max_devices,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-28 19:44:09 MESZ | Last install: 2018-06-11 13:20:06 MESZ | Application starts: 49 | Unique Device : f3f5d1f0657dac524ced432f470d16f9 | ,"Gerät entfernt, neu starten"
2018061163000080,Geräteanzahl überschritten,RICHM,3,ich kann die grundlagebuch auflage 4 nicht instalieren wegen gerätezahl überschritten. freundliche grüsse,closed_max_devices,App: beook 5.3.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-10-12 18:09:25 MESZ | Last install: 2018-06-11 13:35:30 MESZ | Application starts: 41 | Unique Device : 7e66a46c3b25e8328d917cc65d24fd7f | ,"Gerät entfernt, neu starten"
2018061163000060,Geräteanzahl überschritten,RICHM,3,ich kann mein grundlagenbuch nicht herunterladen da die gerätezahl überschritten ist. ich habe mich derzeit nur an diesem gerät registiert. mit freundlichem grüssen,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.10.5 | First install: 2018-01-29 13:57:05 MEZ | Last install: | Application starts: 9 | Unique Device : 958a12f137a1237e150caa49925b3977 | ,"Gerät entfernt, neu starten"
2018060863000160,Geräteanzahl überschritten,VELEDES,3,sie haben mir gestern ein e mail gesendet nun habe ich nach ihren angaben das app beook auf meinem tablet gelöscht und anschliessend neu installiert. nun habe ich aber das problem das ich das fachmodul richemont nicht mehr nutzen kann so wie das beook berechtigung teilen-funktion weder installieren noch aktualiseren kann. ich hoffe sie können mir dabei helfen mit genauen anweisungen!!!,closed_max_devices,App: beook 5.2.4 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.49-12343953 | First install: 2018-06-08 12:52:04 MESZ | Last install: 2018-06-08 12:52:04 MESZ | Application starts: 4 | Unique Device : a62d48fc4de3c81116cb073442ead004 | ,"Gerät entfernt, neu starten"
2018060863000090,Geräteanzahl überschritten,RICHM,3,vor einigen wochen hab ich das app beook auf mein handy aufgeladen aber gleich wieder gelöscht. nun habe ich das problem das ich im beook auf dem laptop die daten aktualisiert habe. es tauchte eine fehlermeldung namens geräteanzahl überschritten. danke für die hilfe.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-06-08 08:36:15 MESZ | Last install: | Application starts: 1 | Unique Device : a2c39dca46fb6d50fe65540299f8a7d2 | ,"Gerät entfernt, neu starten"
2018060863000080,Geräteanzahl überschritten,RICHM,3,vor einigen wochen habe ich das app beook auf mein handy geladen aber gleich wieder gelöscht nun habe ich das problem das ich im beook auf dem laptop die daten aktualisiert habe. es tauchte eine fehlermeldung namens geräteanzahl überschritten auf.,closed_max_devices,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2017-04-26 12:29:49 MESZ | Last install: 2018-05-18 08:28:53 MESZ | Application starts: 35 | Unique Device : 8dec05aa79f2c18518bfeeae898b17a9 | ,"Gerät entfernt, neu starten"
2018060763000020,Fehler in der App,ELMZ,3,es zeigt mir keine bilder mehr an nur den text. was kan ich machen?,closed successful,App: beook 4.6.2 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-09-14 10:12:39 MESZ | Last install: 2018-05-17 09:36:42 MESZ | Application starts: 38 | Unique Device : 6ed5875d2fca4a99a37d5d53f9bfdf28 | ,"beook neu installieren, Windows Rechte"
2018052963000220,Geräteanzahl überschritten,SVBA,3,ich möchte das beook auf meinem surface bei euch löschen damit ich es auf einem zweiten pc installieren kann. bitte deinstallieren sie das beook auf meinem surface auf meinem hp gerät nbl-l-brhn-01 sollte das beook weiter verfügbar bleiben. freundliche grüsse,closed_max_devices,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-12-19 14:08:21 MEZ | Last install: 2018-05-16 21:21:55 MESZ | Application starts: 42 | Unique Device : a65b919d1b339c8618d4d5ae43800a42 | ,"Gerät entfernt, neu starten"
2018052463000010,Fehler in der App,BEOOK,3," im ordner el ist bei mir alles nur weiss dh. jede seite die ich öffnen will hat quasi keinen inhalt ist einfach weiss. um zur richtigen seite zu gelangen muss ich die seitenzahl über \""suchen\"" eingeben. dazu kommt dass ich oft die seiten nicht öffnen und bearbeiten kann. was ist das erwartete resultat? der ordner el soll wie alle anderen ordner anwendbar sein zudem soll man jede seite öffnen und bearbeiten können.",closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-25 14:30:37 MESZ | Last install: 2018-04-26 16:51:29 MESZ | Application starts: 137 | Unique Device : 7f70f22f625063eda5939b4de4f061cc | ,RICHM: Anleitung Anmeldung
2018052363000060,Geräteanzahl überschritten,hep,3,die geräteanzahl ist überschritten da ich meinen laptop mehrmals neu aufgesetzt habe. könnten sie das bitte zurücksetzen? grüsse,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows XP | System Version: 5.1 | First install: 2018-05-23 20:23:09 GMT+01:00 | Last install: | Application starts: 1 | Unique Device : a6fd2c93650b02a93a2d32f0f30a3271 | ,"Gerät entfernt, neu starten"
2018052363000040,Fehler in der App,SVBA,3,ich habe folgendes problem. im app grundlagen zeigt es mir keine bilder an. egal in welchem anzeigemodus.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.12.4 | First install: 2018-02-21 14:33:48 MEZ | Last install: 2018-04-26 07:27:37 MESZ | Application starts: 42 | Unique Device : b949bcb982dac580f578f343ff4968ac | ,RICHM: Anleitung Anmeldung
2018052263000040,Anmeldung / Aktivierung,SVBA,3,ich habe folgendes problem das ich nur noch die die bereits geöffneten seiten nutzen kann und keine weiterenneuen seiten öffnen.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2017-08-13 22:45:46 MESZ | Last install: 2018-05-15 08:53:39 MESZ | Application starts: 67 | Unique Device : 731e91209f117dbc010c34612440e5de | ,"Gerät entfernt, neu starten"
2018051863000010,Geräteanzahl überschritten,DIHK,3,ich habe mir ein neues tablet gekauft und würde daher gerne die lizenz von meinem alten huawei tablet entfernen. vielen dank. ich hoffe sie können mir weiterhelfen. mit freundlichen grüßen,closed_waiting_for_reply,App: IHK Lernen mobil 5.2.0 | Model: 8 cores | Platform: armv8l | System Name: Linux | System Version: 3.18.14-13041686 | First install: 2018-05-18 08:33:15 MESZ | Last install: 2018-05-18 08:33:15 MESZ | Application starts: 1 | Unique Device : e24742704fb40639eebfd1b217d65a62 | ,"Gerät entfernt, neu starten"
2018051763000020,Anmeldung / Aktivierung,hep,3,seit kurzem kommt die meldung -alle seiten des auszugs sind genutzt- meines wissen habe ich aber das lehrmittel vor 3 jahren erworben. in dieser zeit konnte ich dies auch ohne probleme nutzen. die coupons habe ich leider nicht mehr gibt es eventuell eine andere möglichkeit das lehrmittel wieder freizuschalten?,closed_old_app_version,App: eLehrmittel 4.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2014-10-04 10:50:58 MESZ | Last install: 2017-10-19 12:19:51 MESZ | Application starts: 57 | Unique Device : efc167ca7985e1db63ba63c08e17560e | ,beook: Neue Version installieren RCP
2018051663000010,Fehler in der App,SVBA,3,ich kann das fach grundlagen gar nicht einlösen/ bez. hab ich alles aber die grundlagen kann ich nicht herunterladen ich hatte es jetzt gelöscht um es neu zu installieren aber jetzt ist es wegg vorher stand immer auszug was ist das erwartete resultat?,closed_waiting_for_reply,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2017-11-22 09:07:51 GMT+01:00 | Last install: 2018-04-26 23:27:41 GMT+01:00 | Application starts: 34 | Unique Device : ecff40419d5ce9cd3a1f6dfbad136bd6 | ,RCP: Diagnose durchführen
2018051463000160,Fehler in der App,SVBA,3,ich kann genauere einstellungen bei der aufgaben funktion nicht anwählen.,closed_waiting_for_reply,App: beook 5.2.3 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-17 18:59:48 MESZ | Last install: 2018-04-30 09:15:40 MESZ | Application starts: 118 | Unique Device : 836140dddebec709231edced6fd9f2ad | ,Fehlerbericht senden
2018050563000010,Geräteanzahl überschritten,SVBA,3,mein mac book pro bitte entfernen danke freundliche grüsse,closed_max_devices,App: beook 5.2.3 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-05-04 17:50:00 MESZ | Last install: | Application starts: 10 | Unique Device : 5865adaee262d6cc0bc2f27d1ec23b90 | ,"Gerät entfernt, neu starten"
2018042563000070,Fehler in der App,SVBA,3,kann das bild nicht annotieren. kann das bild nicht bearbeiten was ist das erwartete resultat?,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-07-21 16:39:21 MESZ | Last install: 2017-12-13 16:11:56 MEZ | Application starts: 141 | Unique Device : f66093b772cc05f1f9ac34c983a9c209 | ,RICHM: Anleitung Anmeldung
2018041863000020,Anmeldung / Aktivierung,Swissmem,3,bitte löschen sie meine berechtigungen für mein ipad damit ich die swissmen-applikation auf einem neuen gerät neu installieren kann. würden sie mir bitte den vollzug kurz bestätigen damit ich mit der neuinstallation beginnen kann. freundliche grüsse michael kindt berufsschullehrer,closed_max_devices,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.4 | First install: 2017-05-14 14:45:27 MESZ | Last install: 2017-08-17 10:18:35 MESZ | Application starts: 129 | Unique Device : 586760e9e37add52306c4b05c4f01a48 | ,"Gerät entfernt, neu starten"
2018041663000120,Geräteanzahl überschritten,hep,3,ich habe meinen pc zu hause neu aufgesetzt. bitte setzen sie meine lizenzen zurück. danke und gruss,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-04-16 15:20:14 MESZ | Last install: | Application starts: 1 | Unique Device : b7a62988d63633a963491797ff268c75 | ,"Gerät entfernt, neu starten"
2018041263000010,Geräteanzahl überschritten,WINGS,3,bitte an allen geräten das lizenz entfernen. vielen dank.,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-04-12 08:51:38 MESZ | Last install: 2018-04-12 08:55:47 MESZ | Application starts: 3 | Unique Device : 9e17cd90e053edcd498fddea2955a9f3 | ,"Gerät entfernt, neu starten"
2018041163000040,Geräteanzahl überschritten,Swissmem,3,guten tag ich musste mein microsoft surface book neuinstallieren. daher bitte dieses gerät entfernen. besten dank und freundliche grüsse,closed_max_devices,App: Swissmem eBOOK 4.6.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-04-11 19:41:07 MESZ | Last install: | Application starts: 1 | Unique Device : 6983ebd5d3e91f63a4e21db1078bd6db | ,"Geräte entfernt, Apple"
2018040963000070,Fehler in der App,DIHK,3,hallo liebes support team auch auf diesem ipad mr alt fehlen die buttons oben rechts.,closed_waiting_for_reply,User account exists: Yes | | App: IHK-LernenMobil v5.0.16 | Jailbroken: No | Model: iPad | Platform: iPad36 | System Name: iOS | System Version: 10.3.1 | First install: 2018-04-09 17:37:56 MESZ | Application starts: 0 | Unique Device : b7df1646611a226d7c71d6fa1ac32772 | UI Type: Extended | ,"beook: RCP neu installieren, abmelden"
2018040963000050,Geräteanzahl überschritten,IONESOFT,3,bitte das beook auf meinem lenovo laptop löschen ich verwende nur noch den mac.,closed_max_devices,App: beook 5.0.5 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.10.5 | First install: 2018-01-29 13:57:05 MEZ | Last install: | Application starts: 3 | Unique Device : 958a12f137a1237e150caa49925b3977 | ,"Gerät entfernt, neu starten"
2018040763000020,Geräteanzahl überschritten,hep,3,ich habe die geräte anzahl überschritten können sie mir alle geräte löschen? vielen dank,closed_max_devices,App: eLehrmittel 4.6.2 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.4 | First install: 2018-04-07 13:00:07 MESZ | Last install: | Application starts: 1 | Unique Device : 2548f11afcbdc95a0bd58df5aba5d97b | ,"Gerät entfernt, neu starten"
2018040763000010,Anmeldung / Aktivierung,BEOOK,3,meine geräte anzahl ist überschritten können sie mir alle löschen? vielen dank,closed_max_devices,App: beook 5.0.5 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.4 | First install: 2018-04-07 12:56:55 MESZ | Last install: | Application starts: 1 | Unique Device : a7310a9614561307f35162983f7b07b9 | ,"Gerät entfernt, neu starten"
2018040463000060,Anmeldung / Aktivierung,SVBA,3,guten tag leider können wir trotz neu erstelltem passwort uns nicht einlogen. können sie uns sagen ob wir uns mit den richtigen daten anmelden. xxx@xxx.xx passwort: seat2000 besten dank mit freundlichen grüssen,closed_old_app_version,App: beook 4.5.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-12-05 07:56:41 MEZ | Last install: 2017-06-12 11:12:27 MESZ | Application starts: 123 | Unique Device : 2b7a532e4e87fce9a9a57e22487c0fbd | ,beook: Neue Version installieren RCP
2018040463000020,Fehler in der App,WINGS,3,wenn ich das beook auf meinem laptop öffnen möchte kommt die meldung: „the beook executable launcher was unable to locate its companion shared library.“,closed successful,App: beook 5.0.5 | Model: 8 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.11.6 | First install: 2016-09-07 14:40:40 MESZ | Last install: 2018-02-11 16:23:52 MEZ | Application starts: 125 | Unique Device : 191ed2b889825eaf9c64877fcb606ce5 | ,beook: Neue Version installieren RCP
2018040363000030,Anmeldung / Aktivierung,SVBA,3,ich habe mein passwort vergessen und komme nicht mehr in mein beook deshalb wäre ich froh wenn si mier ein neies senden könnten.,closed successful,App: beook 4.5.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-12-05 07:56:41 MEZ | Last install: 2017-06-12 11:12:27 MESZ | Application starts: 121 | Unique Device : 2b7a532e4e87fce9a9a57e22487c0fbd | ,Passwort zurücksetzen ausgelöst
2018032863000030,Fehler in der App,SVBA,3,indem ich doppelklick auf ein bild grafik mache und sie sich nicht mit inkscape öffnet das ganze hat tadellos funktioniert aber seit gestern 27.3.18 öffnet sich inkscape nicht mehr bei einem doppelklick. editor einstellungen sind alle immer noch die selben genau wie die windowseinstellung zur priorität von inkscape. inkscape öffnet sich nicht. was ist das erwartete resultat? das ich inksape öffnen kann und somit die grafik bearbeiten.,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2017-08-13 19:37:43 MESZ | Last install: 2017-11-20 19:55:12 MEZ | Application starts: 82 | Unique Device : 5b7d9f5d4b04b794f67350f515a2d602 | ,RICHM: Anleitung Anmeldung
2018032863000020,Geräteanzahl überschritten,SVBA,3,guten tag ich möchte gerne die testlizenzbücher installieren. leider erhalte ich laufend die meldung dass die geräteanzahl überschritten ist obwohl ich die testbücher nur auf dem heim-pc installiert habe und in der schule eine floating-lizenz läuft. beste grüsse,closed successful,App: beook 5.0.4 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-04-19 18:31:10 MESZ | Last install: 2017-11-06 06:18:40 MEZ | Application starts: 156 | Unique Device : dd1024f961d2cdca41eb83bd5a88019d | ,"Floating Lizenz, Geräte entfernt, Konfiguration"
2018032663000120,Fehler in der App,SVBA,3,ich kann keine bilder bearbeiten auch nicht mit doppelklick oder rechtsklick,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-04 21:34:23 MESZ | Last install: 2017-11-13 16:20:12 MEZ | Application starts: 149 | Unique Device : db45d6c498c0dfc91aa2d7700d0ffb80 | ,RICHM: Anleitung Anmeldung
2018032663000110,Fehler in der App,SVBA,3,bilder können weder mit doppelklick noch mit rechter maustaste es erscheint kein menü annotiert werden.,closed successful,App: beook 5.0.5 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2016-08-07 17:39:11 MESZ | Last install: 2017-12-11 15:33:32 MEZ | Application starts: 150 | Unique Device : fb9f54233e85f2d71fd2cc04b4c65102 | ,RICHM: Anleitung Anmeldung
